id,cargo,senioridade,setor,salario,regiao,empresa,modalidade,created_at,updated_at,ano,em_alta,area,especialidade
4736,"Assistente Contábil",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4737,"Assistente Contábil ",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4738,"Assistente Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4739,"Assistente Contabil",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4740,"Auxiliar Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4741,"Auxiliar Contábil / Fiscal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4742,"Analista Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4743,"Analista Contábil",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4744,"Analista Contábil",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4745,"Analista Contábil",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4746,"Assistente Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4747,"Gerente Administrativo Hospitalar",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4748,"Gerente Administrativo Hospitalar",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4749,"Gerente Administrativo Hospitalar",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4750,"Analista suporte Protheus",NULL,"Escritório e Administração",9500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4751,"Analista Financeiro Sr. em Barueri ",NULL,"Escritório e Administração",7500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4752,"Gerente de Clínica Médica",NULL,"Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4753,"Engenheiro Civil de Obras",NULL,"Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4754,"Analista Contábil Senior"," sr ","Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4755,"MECANICO AUTOMOTIVO ESPECIALISTA EM DIAGNOSTICO",NULL,"Escritório e Administração",5500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4756,"Supervisor de Faturamento Hospitalar",NULL,"Escritório e Administração",5500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4757,Pedreiro,NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4758,"Analista Contábil Pleno"," pl ","Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4759,"Analista Financeiro Jr. em Barueri ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4760,"Social Media",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4761,"Auxiliar de Recursos Humanos",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4762,"Auxiliar Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4763,"Assistente Contábil",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4764,"Auxiliar Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4765,"Assistente Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4766,"Assistente Contabil",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4767,"Auxiliar Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4768,"Auxiliar de Contabilidade",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4769,"Auxiliar Contábil",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4770,"Assistente Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4771,"Assistente Contábil",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4772,"Gerente Administrativo Hospitalar",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4773,"Gerente Administrativo Hospitalar",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4774,"Gerente Administrativo Hospitalar",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4775,"Analista suporte Protheus",NULL,"Escritório e Administração",9500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4776,"Analista Financeiro Sr. em Barueri ",NULL,"Escritório e Administração",7500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4777,"Gerente de Clínica Médica",NULL,"Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4778,"Engenheiro Civil de Obras",NULL,"Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4779,"Analista Contábil Senior"," sr ","Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4780,"MECANICO AUTOMOTIVO ESPECIALISTA EM DIAGNOSTICO",NULL,"Escritório e Administração",5500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4781,"Supervisor de Faturamento Hospitalar",NULL,"Escritório e Administração",5500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4782,Pedreiro,NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4783,"Analista Contábil Pleno"," pl ","Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4784,"Analista Financeiro Jr. em Barueri ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4785,"Social Media",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4786,"Auxiliar de Recursos Humanos",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4787,"Assistente Financeiro e de Controladoria Jurídica.",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4788,"Assistente Financeiro e de Controladoria Jurídica.",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4789,"Assistente Jurídico Júnior"," jr ","Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4790,"Assistente Jurídico",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4791,"CONTROLLER JURÍDICO – PLENO"," pl ","Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4792,"Auxiliar Juridico",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4793,"Auxiliar Jurídico",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4794,"Assistente Jurídico",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4795,"Assistente de Controladoria Jurídica",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4796,"Controller Jurídico Pleno"," pl ","Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4797,"Gerente Financeiro / Controller",NULL,"Escritório e Administração",9500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4798,"CONTROLLER JURÍDICO – PLENO"," pl ","Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4799,"Controller Jurídico Pleno"," pl ","Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4800,"CONTROLLER JURÍDICO – PLENO"," pl ","Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4801,"Analista de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4802,"Analista de Departamento Pessoal",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4803,"Analista de Departamento Pessoal Pleno"," pl ","Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4804,"Analista de DP II",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4805,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4806,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4807,"Analista de DP",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4808,"Analista de Recursos Humanos ",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4809,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4810,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4811,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4812,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4813,"Assistente Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4814,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4815,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4816,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4817,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4818,"Analista de DP II",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4819,"Assistente Departamento Pessoal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4820,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4821,"Assistente de Departamento Pessoal",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4822,"Assistente de Recursos Humanos ",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4823,"Auxiliar de Departamento Pessoal",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4824,"Supervisor Administrativo",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4825,"Supervisor Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4826,"Supervisor Administrativo Comercial",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4827,"Gerente Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4828,"Gerente Administrativo",NULL,"Escritório e Administração",8500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4829,"Supervisor Administrativo",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4830,"Supervisor Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4831,"Supervisor Administrativo Comercial",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4832,"Gerente Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4833,"Gerente Administrativo",NULL,"Escritório e Administração",8500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4834,"Supervisor Administrativo",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4835,"Supervisor Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4836,"Supervisor Administrativo Comercial",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4837,"Gerente Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4838,"Gerente Administrativo",NULL,"Escritório e Administração",8500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4839,"Supervisor Administrativo",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4840,"Supervisor Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4841,"Supervisor Administrativo Comercial",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4842,"Gerente Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4843,"Gerente Administrativo",NULL,"Escritório e Administração",8500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4844,"Supervisor Administrativo Comercial",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4845,"Analista de Faturamento",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4846,"Analista de Faturamento",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4847,"Analista de Faturamento",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4848,"Analista Fiscal",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4849,"Analista fiscal",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4850,"Analista Fiscal",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4851,"Analista de Finanças",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4852,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4853,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4854,"Analista Fiscal",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4855,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4856,"Gerente de Logística",NULL,"Escritório e Administração",20000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4857,"Gerente de Operações Logísticas",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4858,"Gerente de Operações Comerciais",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4859,"Gerente de Operações Logísticas",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4860,"Gerente de Operações Logísticas",NULL,"Escritório e Administração",12500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4861,"Assistente Financeiro",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4862,"Analista Financeiro Sênior ",NULL,"Escritório e Administração",6500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4863,"Analista de Finanças",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4864,"Analista Financeiro Senior"," sr ","Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4865,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4866,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4867,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4868,"Analista Financeiro",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4869,"Analista Financeiro / Administrativo",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4870,"Analista Financeiro",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4871,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4872,"ANALISTA FINANCEIRO JR"," jr ","Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4873,"Analista Financeiro Pleno ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4874,"Analista Financeiro ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4875,"Analista de Contas a Pagar",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4876,"Analista Financeiro Pleno ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4877,"Analista de Finanças",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4878,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4879,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4880,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4881,"Analista Financeiro",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4882,"Analista Financeiro",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4883,"Analista Financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4884,"Analista Financeiro",NULL,"Escritório e Administração",4500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4885,"Analista Financeiro ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4886,"Analista Financeiro Pleno ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4887,"Analista Financeiro ",NULL,"Escritório e Administração",3500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4888,"Assistente Financeiro",NULL,"Escritório e Administração",2000.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4889,"auxiliar administrativo/financeiro",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
4890,"Assistente Financeiro / Administrativo",NULL,"Escritório e Administração",2500.00," PR ",NULL,NULL,"2025-03-10 03:19:51","2025-03-10 03:19:51",2025,NULL,NULL,NULL
